Date,Product,Category,Price,Quantity Sold,Total Sales
2023-08-09,Tablet,Electronics,873.02,11,9603.22
2023-05-26,Smartphone,Electronics,988.15,15,14822.25
2023-01-18,Smartphone,Electronics,750.1,1,750.1
2023-12-22,Mouse,Accessories,520.13,8,4161.04
2023-08-07,Headphones,Office,492.1,13,6397.3
2023-12-15,Mouse,Office,250.68,8,2005.44
2023-11-17,Monitor,Office,64.41,1,64.41
2023-03-04,Keyboard,Electronics,331.0,8,2648.0
2023-06-10,Smartphone,Office,38.48,13,500.24
2023-05-11,Mouse,Accessories,262.34,18,4722.12
2023-06-09,Keyboard,Electronics,817.24,10,8172.4
2023-07-17,Monitor,Accessories,378.33,7,2648.31
2023-09-22,Laptop,Accessories,951.31,11,10464.41
2023-07-19,Headphones,Office,818.73,19,15555.87
2023-02-24,Laptop,Electronics,25.23,12,302.76
2023-12-01,Mouse,Accessories,172.81,8,1382.48
2023-10-15,Smartphone,Electronics,505.8,14,7081.2
2023-10-31,Mouse,Accessories,793.42,13,10314.46
2023-08-13,Monitor,Electronics,23.23,11,255.53
2023-01-04,Smartphone,Electronics,772.97,19,14686.43
2023-02-06,Headphones,Electronics,29.16,6,174.96
2023-10-04,Mouse,Accessories,519.6,8,4156.8
2023-03-26,Headphones,Accessories,71.81,6,430.86
2023-10-06,Monitor,Accessories,261.22,2,522.44
2023-02-12,Laptop,Accessories,64.54,10,645.4
2023-06-16,Smartphone,Electronics,616.76,15,9251.4
2023-03-21,Mouse,Office,964.33,1,964.33
2023-05-31,Keyboard,Accessories,546.31,15,8194.65
2023-09-13,Printer,Office,382.09,16,6113.44
2023-05-01,Keyboard,Accessories,694.53,14,9723.42
2023-10-06,Keyboard,Electronics,978.59,11,10764.49
2023-06-25,Printer,Electronics,237.85,4,951.4
2023-04-21,Mouse,Electronics,484.07,6,2904.42
2023-04-17,Monitor,Accessories,608.77,8,4870.16
2023-10-29,Monitor,Office,613.92,20,12278.4
2023-09-22,Tablet,Office,732.28,11,8055.08
2023-09-24,Tablet,Accessories,471.92,5,2359.6
2023-02-22,Printer,Office,76.47,12,917.64
2023-04-01,Keyboard,Office,905.6,14,12678.4
2023-01-10,Keyboard,Accessories,717.6,12,8611.2
2023-11-06,Headphones,Office,211.01,6,1266.06
2023-09-11,Printer,Electronics,977.44,4,3909.76
2023-10-20,Headphones,Electronics,651.5,14,9121.0
2023-01-22,Printer,Electronics,785.48,9,7069.32
2023-07-24,Laptop,Accessories,809.19,8,6473.52
2023-08-23,Monitor,Electronics,594.31,18,10697.58
2023-07-30,Tablet,Office,582.37,19,11065.03
2023-11-03,Tablet,Office,842.61,2,1685.22
2023-03-11,Smartphone,Electronics,778.92,11,8568.12
2023-05-17,Headphones,Electronics,520.82,18,9374.76
2023-03-30,Monitor,Office,647.57,3,1942.71
2023-07-28,Tablet,Accessories,707.14,6,4242.84
2023-01-13,Mouse,Accessories,968.95,20,19379.0
2023-05-26,Laptop,Electronics,314.34,6,1886.04
2023-09-14,Printer,Accessories,661.5,1,661.5
2023-08-23,Mouse,Electronics,219.05,13,2847.65
2023-12-21,Monitor,Electronics,646.63,19,12285.97
2023-06-02,Smartphone,Office,617.01,6,3702.06
2023-06-28,Mouse,Office,104.55,19,1986.45
2023-09-27,Tablet,Electronics,893.4,9,8040.6
2023-05-12,Tablet,Accessories,202.72,11,2229.92
2023-06-26,Printer,Accessories,497.39,16,7958.24
2023-05-18,Tablet,Accessories,475.31,20,9506.2
2023-02-12,Mouse,Office,988.11,11,10869.21
2023-04-08,Keyboard,Electronics,780.54,4,3122.16
2023-05-20,Laptop,Accessories,899.62,9,8096.58
2023-01-17,Monitor,Electronics,622.37,14,8713.18
2023-04-01,Monitor,Office,182.74,18,3289.32
2023-10-09,Headphones,Accessories,625.83,17,10639.11
2023-05-28,Smartphone,Office,715.47,8,5723.76
2023-03-08,Tablet,Electronics,360.22,9,3241.98
2023-04-20,Printer,Accessories,833.16,8,6665.28
2023-05-31,Headphones,Office,661.84,20,13236.8
2023-04-04,Monitor,Accessories,486.03,14,6804.42
2023-05-16,Headphones,Accessories,769.42,4,3077.68
2023-02-28,Smartphone,Accessories,552.26,9,4970.34
2023-10-12,Printer,Electronics,73.29,8,586.32
2023-10-13,Smartphone,Office,450.06,16,7200.96
2023-04-20,Mouse,Electronics,230.22,13,2992.86
2023-10-06,Laptop,Accessories,387.37,15,5810.55
2023-07-14,Laptop,Office,661.39,1,661.39
2023-10-22,Monitor,Electronics,542.27,19,10303.13
2023-08-09,Printer,Office,900.11,16,14401.76
2023-01-14,Printer,Office,581.58,4,2326.32
2023-03-16,Keyboard,Accessories,969.31,9,8723.79
2023-03-19,Smartphone,Accessories,836.18,7,5853.26
2023-03-01,Smartphone,Accessories,385.51,12,4626.12
2023-07-28,Monitor,Accessories,192.16,6,1152.96
2023-07-04,Mouse,Office,269.47,4,1077.88
2023-07-04,Laptop,Accessories,129.12,9,1162.08
2023-11-26,Mouse,Accessories,988.49,16,15815.84
2023-10-05,Mouse,Accessories,77.42,3,232.26
2023-02-19,Smartphone,Accessories,187.89,11,2066.79
2023-10-28,Headphones,Electronics,240.76,15,3611.4
2023-10-07,Tablet,Office,353.84,9,3184.56
2023-01-08,Keyboard,Accessories,901.16,5,4505.8
2023-07-10,Mouse,Electronics,980.59,18,17650.62
2023-05-17,Tablet,Electronics,398.07,6,2388.42
2023-11-06,Headphones,Accessories,168.64,4,674.56
2023-01-22,Keyboard,Office,294.35,20,5887.0
2023-06-24,Keyboard,Electronics,630.92,9,5678.28
2023-05-31,Mouse,Electronics,344.38,11,3788.18
2023-05-05,Printer,Electronics,446.86,10,4468.6
2023-02-07,Smartphone,Office,246.88,17,4196.96
2023-02-04,Headphones,Accessories,380.12,9,3421.08
2023-04-14,Mouse,Accessories,42.99,10,429.9
2023-02-21,Tablet,Office,811.95,4,3247.8
2023-10-30,Printer,Accessories,255.69,15,3835.35
2023-12-22,Printer,Electronics,796.97,4,3187.88
2023-09-05,Headphones,Office,624.65,11,6871.15
2023-12-20,Mouse,Electronics,86.96,19,1652.24
2023-06-02,Headphones,Electronics,286.54,12,3438.48
2023-03-19,Monitor,Electronics,861.08,18,15499.44
2023-06-14,Smartphone,Accessories,543.32,2,1086.64
2023-08-27,Laptop,Office,700.87,11,7709.57
2023-03-03,Mouse,Office,866.64,1,866.64
2023-03-03,Smartphone,Accessories,856.3,13,11131.9
2023-06-17,Keyboard,Accessories,72.88,6,437.28
2023-08-13,Keyboard,Accessories,258.21,5,1291.05
2023-12-07,Smartphone,Office,714.8,10,7148.0
2023-05-16,Printer,Accessories,691.22,5,3456.1
2023-11-27,Keyboard,Office,50.85,15,762.75
2023-01-22,Headphones,Electronics,669.39,1,669.39
2023-02-07,Smartphone,Electronics,830.85,18,14955.3
2023-03-04,Headphones,Office,849.3,12,10191.6
2023-05-03,Tablet,Electronics,449.53,16,7192.48
2023-04-12,Mouse,Electronics,448.99,18,8081.82
2023-06-19,Keyboard,Electronics,686.61,18,12358.98
2023-02-11,Printer,Accessories,507.14,4,2028.56
2023-05-07,Mouse,Accessories,379.08,12,4548.96
2023-11-23,Headphones,Accessories,443.1,10,4431.0
2023-02-10,Tablet,Office,991.25,1,991.25
2023-11-12,Keyboard,Accessories,643.21,14,9004.94
2023-10-15,Mouse,Office,96.93,5,484.65
2023-08-28,Printer,Electronics,680.73,11,7488.03
2023-10-09,Mouse,Electronics,637.67,11,7014.37
2023-06-27,Keyboard,Electronics,370.76,4,1483.04
2023-08-26,Headphones,Electronics,326.76,12,3921.12
2023-07-06,Smartphone,Electronics,812.02,13,10556.26
2023-02-05,Monitor,Electronics,836.02,15,12540.3
2023-01-06,Laptop,Accessories,694.32,9,6248.88
2023-02-19,Smartphone,Electronics,432.39,12,5188.68
2023-02-12,Printer,Accessories,85.97,15,1289.55
2023-03-12,Keyboard,Accessories,79.28,7,554.96
2023-03-16,Laptop,Electronics,64.2,16,1027.2
2024-01-01,Keyboard,Office,160.99,1,160.99
2023-07-04,Printer,Electronics,252.8,5,1264.0
2023-10-10,Laptop,Office,710.44,9,6393.96
2023-06-19,Tablet,Office,992.54,20,19850.8
2023-08-18,Laptop,Electronics,948.8,16,15180.8
2023-10-22,Mouse,Office,266.32,10,2663.2
2023-06-22,Keyboard,Office,712.85,12,8554.2
2023-04-03,Headphones,Accessories,465.96,4,1863.84
2023-08-16,Monitor,Electronics,190.88,20,3817.6
2023-03-22,Laptop,Electronics,908.65,3,2725.95
2023-03-24,Tablet,Electronics,147.66,18,2657.88
2023-03-10,Laptop,Office,295.76,8,2366.08
2023-01-20,Mouse,Office,193.58,5,967.9
2023-09-03,Printer,Office,91.2,15,1368.0
2023-10-25,Smartphone,Accessories,229.61,5,1148.05
2023-09-08,Printer,Accessories,164.72,18,2964.96
2023-11-18,Tablet,Electronics,39.74,7,278.18
2023-05-01,Mouse,Electronics,394.73,6,2368.38
2023-11-26,Smartphone,Office,797.46,5,3987.3
2023-05-24,Laptop,Electronics,483.4,5,2417.0
2023-08-29,Mouse,Accessories,716.99,18,12905.82
2023-11-21,Monitor,Accessories,847.61,12,10171.32
2023-02-17,Smartphone,Electronics,60.63,14,848.82
2023-05-16,Printer,Electronics,908.8,15,13632.0
2023-04-28,Monitor,Office,399.0,17,6783.0
2023-09-19,Smartphone,Accessories,134.61,17,2288.37
2023-01-14,Printer,Electronics,557.21,5,2786.05
2023-07-13,Monitor,Accessories,257.78,11,2835.58
2023-02-07,Mouse,Office,145.89,10,1458.9
2023-05-22,Laptop,Electronics,939.63,20,18792.6
2023-08-23,Keyboard,Electronics,937.29,2,1874.58
2023-08-24,Headphones,Accessories,89.58,10,895.8
2023-11-01,Headphones,Accessories,801.28,10,8012.8
2023-09-16,Mouse,Office,649.65,12,7795.8
2023-06-15,Tablet,Office,241.33,4,965.32
2024-01-01,Headphones,Office,655.0,12,7860.0
2023-07-28,Keyboard,Office,37.84,1,37.84
2023-09-03,Laptop,Accessories,901.61,20,18032.2
2023-08-25,Monitor,Electronics,163.38,15,2450.7
2023-06-25,Monitor,Office,658.78,6,3952.68
2023-11-11,Mouse,Electronics,775.77,2,1551.54
2023-07-12,Keyboard,Electronics,640.29,10,6402.9
2023-09-22,Keyboard,Accessories,238.12,12,2857.44
2023-09-16,Printer,Electronics,691.84,3,2075.52
2023-05-12,Headphones,Accessories,295.67,13,3843.71
2023-07-31,Monitor,Office,732.89,15,10993.35
2023-06-05,Laptop,Office,933.36,19,17733.84
2023-05-13,Monitor,Accessories,935.12,12,11221.44
2023-01-19,Tablet,Electronics,373.65,2,747.3
2023-01-20,Smartphone,Electronics,924.51,5,4622.55
2023-12-13,Keyboard,Electronics,788.16,17,13398.72
2023-01-04,Laptop,Accessories,757.76,8,6062.08
2023-05-05,Mouse,Office,991.46,16,15863.36
2023-08-12,Printer,Accessories,630.81,20,12616.2
2023-01-18,Headphones,Accessories,959.85,13,12478.05
2023-06-12,Printer,Office,171.51,8,1372.08
2023-03-14,Mouse,Office,255.98,14,3583.72
2023-05-07,Keyboard,Electronics,199.92,3,599.76
2023-03-10,Tablet,Electronics,633.61,10,6336.1
2023-09-03,Smartphone,Office,240.24,12,2882.88
2023-03-01,Printer,Accessories,732.49,3,2197.47
2023-03-30,Keyboard,Office,146.37,4,585.48
2023-03-18,Mouse,Accessories,130.25,9,1172.25
2023-04-26,Mouse,Office,224.61,6,1347.66
2023-07-26,Keyboard,Electronics,274.43,17,4665.31
2023-11-26,Smartphone,Electronics,891.55,4,3566.2
2023-04-08,Monitor,Electronics,800.04,11,8800.44
2023-03-10,Monitor,Electronics,27.63,12,331.56
2023-05-19,Keyboard,Accessories,275.58,19,5236.02
2023-06-13,Mouse,Office,685.64,14,9598.96
2023-09-14,Monitor,Accessories,393.0,12,4716.0
2023-07-06,Mouse,Accessories,485.0,4,1940.0
2023-01-31,Keyboard,Office,645.85,11,7104.35
2023-01-01,Tablet,Electronics,261.48,7,1830.36
2023-04-11,Laptop,Electronics,365.57,2,731.14
2023-04-30,Keyboard,Office,65.08,10,650.8
2023-04-28,Printer,Accessories,66.96,8,535.68
2023-08-12,Mouse,Office,990.17,20,19803.4
2023-12-30,Headphones,Office,829.01,8,6632.08
2023-02-03,Smartphone,Accessories,649.18,16,10386.88
2023-10-03,Keyboard,Office,128.4,11,1412.4
2023-07-22,Headphones,Office,952.37,11,10476.07
2023-01-04,Printer,Electronics,856.09,3,2568.27
2023-03-30,Keyboard,Electronics,413.97,3,1241.91
2023-02-06,Smartphone,Office,792.98,9,7136.82
2023-01-23,Keyboard,Accessories,273.3,8,2186.4
2023-10-10,Monitor,Accessories,312.78,11,3440.58
2023-05-04,Tablet,Electronics,128.94,13,1676.22
2023-07-07,Printer,Office,23.39,19,444.41
2023-01-18,Headphones,Electronics,28.18,20,563.6
2023-08-21,Keyboard,Office,957.81,1,957.81
2023-10-20,Smartphone,Electronics,620.18,17,10543.06
2023-12-21,Tablet,Office,117.47,3,352.41
2023-02-12,Keyboard,Office,391.48,4,1565.92
2023-12-07,Smartphone,Accessories,826.11,1,826.11
2023-01-19,Tablet,Accessories,341.26,8,2730.08
2023-09-06,Monitor,Accessories,847.55,7,5932.85
2023-12-19,Keyboard,Accessories,21.83,19,414.77
2023-08-12,Printer,Accessories,207.08,15,3106.2
2023-08-25,Headphones,Electronics,323.33,16,5173.28
2023-06-19,Headphones,Accessories,933.02,18,16794.36
2023-02-07,Printer,Electronics,780.8,9,7027.2
2023-03-31,Mouse,Electronics,829.49,15,12442.35
2023-07-16,Tablet,Electronics,82.18,16,1314.88
2023-03-04,Headphones,Electronics,753.21,18,13557.78
2023-08-31,Tablet,Office,880.05,8,7040.4
2023-12-17,Mouse,Electronics,557.55,19,10593.45
2023-03-02,Tablet,Accessories,396.4,17,6738.8
2023-05-01,Headphones,Accessories,175.48,18,3158.64
2023-10-10,Keyboard,Electronics,197.51,16,3160.16
2023-04-27,Keyboard,Office,159.21,9,1432.89
2023-01-05,Monitor,Accessories,928.95,18,16721.1
2023-09-11,Laptop,Electronics,237.33,17,4034.61
2023-02-20,Tablet,Electronics,640.59,20,12811.8
2023-08-29,Mouse,Accessories,664.14,20,13282.8
2023-02-10,Smartphone,Office,99.34,9,894.06
2023-08-18,Printer,Accessories,120.66,11,1327.26
2023-05-08,Printer,Accessories,743.71,10,7437.1
2023-11-05,Headphones,Electronics,972.07,14,13608.98
2023-01-05,Headphones,Electronics,272.19,13,3538.47
2023-12-30,Tablet,Office,10.87,1,10.87
2023-10-13,Monitor,Office,397.49,7,2782.43
2023-09-11,Laptop,Office,147.75,10,1477.5
2023-03-04,Keyboard,Office,554.38,8,4435.04
2023-06-14,Printer,Electronics,905.81,5,4529.05
2023-11-09,Smartphone,Accessories,786.27,2,1572.54
2023-06-01,Monitor,Office,491.67,19,9341.73
2023-12-27,Smartphone,Accessories,908.16,20,18163.2
2023-06-30,Keyboard,Electronics,516.18,3,1548.54
2023-11-14,Mouse,Accessories,247.42,16,3958.72
2023-03-14,Mouse,Accessories,206.71,5,1033.55
2023-10-05,Monitor,Electronics,210.1,15,3151.5
2023-09-05,Printer,Office,460.12,18,8282.16
2023-10-07,Laptop,Office,434.59,18,7822.62
2023-04-16,Laptop,Accessories,421.27,12,5055.24
2023-08-23,Laptop,Office,154.4,7,1080.8
2023-11-05,Tablet,Office,837.43,6,5024.58
2023-02-07,Laptop,Office,576.13,14,8065.82
2023-11-20,Monitor,Accessories,37.38,11,411.18
2023-01-02,Laptop,Accessories,556.52,12,6678.24
2023-05-10,Smartphone,Electronics,937.31,15,14059.65
2023-02-18,Mouse,Electronics,970.7,2,1941.4
2023-06-06,Keyboard,Electronics,496.71,20,9934.2
2023-05-25,Monitor,Electronics,238.48,8,1907.84
2023-10-13,Tablet,Office,910.32,5,4551.6
2023-11-14,Smartphone,Accessories,669.95,10,6699.5
2023-03-12,Smartphone,Electronics,552.06,12,6624.72
2023-03-03,Laptop,Accessories,881.8,15,13227.0
2023-02-25,Printer,Office,246.79,10,2467.9
2023-10-12,Keyboard,Accessories,748.17,12,8978.04
2023-09-03,Laptop,Accessories,729.09,1,729.09
2023-05-09,Laptop,Electronics,178.16,7,1247.12
2023-01-07,Mouse,Electronics,943.36,1,943.36
2023-10-01,Printer,Office,20.12,19,382.28
2023-06-13,Headphones,Office,207.15,3,621.45
2023-09-07,Keyboard,Accessories,740.47,6,4442.82
2023-03-17,Mouse,Office,813.53,5,4067.65
2023-09-10,Tablet,Accessories,271.0,18,4878.0
2023-08-11,Monitor,Electronics,628.11,15,9421.65
2023-06-12,Keyboard,Accessories,221.45,12,2657.4
2023-12-11,Mouse,Accessories,897.5,4,3590.0
2023-04-13,Laptop,Office,172.78,5,863.9
2023-06-23,Laptop,Accessories,484.58,9,4361.22
2023-12-23,Headphones,Accessories,147.31,2,294.62
2023-11-22,Monitor,Accessories,650.89,18,11716.02
2023-10-28,Monitor,Accessories,79.5,19,1510.5
2023-11-24,Keyboard,Accessories,902.73,4,3610.92
2023-01-28,Mouse,Accessories,819.75,18,14755.5
2023-02-02,Tablet,Accessories,219.98,8,1759.84
2023-12-28,Keyboard,Office,75.12,1,75.12
2023-12-14,Headphones,Electronics,965.1,13,12546.3
2023-12-07,Headphones,Accessories,355.53,13,4621.89
2023-09-03,Mouse,Accessories,78.57,5,392.85
2023-04-02,Smartphone,Accessories,90.91,6,545.46
2023-01-26,Tablet,Accessories,78.71,13,1023.23
2023-06-24,Printer,Accessories,851.34,12,10216.08
2023-10-03,Mouse,Accessories,352.76,7,2469.32
2023-12-04,Printer,Office,357.33,5,1786.65
2023-07-08,Laptop,Accessories,989.18,15,14837.7
2023-05-01,Keyboard,Office,240.2,20,4804.0
2023-09-15,Keyboard,Accessories,92.03,19,1748.57
2023-04-25,Mouse,Accessories,743.48,19,14126.12
2023-09-19,Headphones,Electronics,684.58,5,3422.9
2023-10-16,Mouse,Accessories,53.32,7,373.24
2023-04-11,Smartphone,Office,360.92,15,5413.8
2023-09-28,Smartphone,Office,287.04,3,861.12
2023-03-31,Headphones,Accessories,951.6,8,7612.8
2023-04-18,Headphones,Accessories,353.9,20,7078.0
2023-09-30,Printer,Accessories,761.43,10,7614.3
2023-09-23,Monitor,Office,517.51,19,9832.69
2023-02-27,Smartphone,Electronics,939.24,3,2817.72
2023-05-26,Printer,Electronics,288.48,6,1730.88
2023-01-22,Headphones,Electronics,105.49,15,1582.35
2023-03-29,Printer,Electronics,942.15,12,11305.8
2023-04-30,Monitor,Office,510.69,13,6638.97
2023-02-05,Printer,Accessories,716.25,2,1432.5
2023-05-04,Laptop,Electronics,681.89,17,11592.13
2023-06-27,Tablet,Office,500.23,4,2000.92
2023-12-06,Mouse,Office,253.44,7,1774.08
2023-07-02,Headphones,Electronics,697.22,16,11155.52
2023-10-31,Smartphone,Accessories,440.73,18,7933.14
2023-11-28,Monitor,Accessories,155.29,13,2018.77
2023-12-02,Mouse,Office,934.67,13,12150.71
2023-10-30,Headphones,Electronics,380.91,8,3047.28
2023-12-31,Monitor,Office,54.37,15,815.55
2023-08-24,Smartphone,Electronics,897.42,8,7179.36
2023-10-14,Smartphone,Electronics,745.68,1,745.68
2023-08-20,Smartphone,Accessories,84.07,13,1092.91
2023-11-20,Laptop,Office,474.62,18,8543.16
2023-01-14,Smartphone,Office,620.77,1,620.77
2023-08-28,Smartphone,Electronics,693.61,17,11791.37
2023-07-14,Laptop,Accessories,99.43,2,198.86
2023-06-01,Monitor,Electronics,411.28,2,822.56
2023-07-23,Keyboard,Accessories,869.52,8,6956.16
2023-10-13,Tablet,Accessories,131.36,15,1970.4
2023-07-29,Tablet,Accessories,401.38,18,7224.84
2023-04-10,Tablet,Accessories,975.89,20,19517.8
2023-01-01,Headphones,Electronics,693.41,5,3467.05
2023-03-16,Mouse,Accessories,208.03,17,3536.51
2023-07-06,Tablet,Electronics,537.03,13,6981.39
2023-04-08,Monitor,Accessories,84.93,8,679.44
2023-05-14,Headphones,Office,565.17,16,9042.72
2023-03-17,Laptop,Office,229.76,18,4135.68
2023-04-29,Monitor,Office,209.46,10,2094.6
2023-12-29,Mouse,Accessories,39.39,16,630.24
2023-12-01,Printer,Electronics,245.33,14,3434.62
2023-04-10,Printer,Accessories,73.65,4,294.6
2023-01-14,Tablet,Electronics,729.49,1,729.49
2023-05-22,Printer,Office,260.55,17,4429.35
2023-05-04,Mouse,Electronics,91.88,1,91.88
2023-08-25,Smartphone,Electronics,638.27,16,10212.32
2023-06-05,Laptop,Accessories,732.2,10,7322.0
2023-10-05,Tablet,Electronics,796.67,18,14340.06
2023-04-06,Keyboard,Accessories,299.34,5,1496.7
2023-01-29,Headphones,Accessories,22.1,15,331.5
2023-08-03,Monitor,Accessories,849.65,11,9346.15
2023-05-22,Smartphone,Electronics,247.28,2,494.56
2023-08-10,Tablet,Accessories,503.01,14,7042.14
2023-09-18,Keyboard,Accessories,104.47,10,1044.7
2023-01-02,Monitor,Electronics,118.14,16,1890.24
2023-04-07,Laptop,Office,850.58,14,11908.12
2023-10-19,Smartphone,Accessories,609.74,4,2438.96
2023-07-22,Mouse,Electronics,39.04,4,156.16
2023-09-04,Laptop,Electronics,226.63,10,2266.3
2023-04-06,Keyboard,Accessories,885.54,19,16825.26
2023-11-12,Laptop,Office,503.48,4,2013.92
2023-01-12,Monitor,Office,584.87,1,584.87
2023-03-17,Headphones,Accessories,17.9,12,214.8
2023-07-23,Printer,Office,259.75,10,2597.5
2023-03-05,Tablet,Electronics,455.3,2,910.6
2023-09-30,Tablet,Accessories,738.35,18,13290.3
2023-04-04,Mouse,Electronics,361.04,7,2527.28
2023-03-07,Monitor,Office,793.13,13,10310.69
2023-10-21,Mouse,Office,886.17,3,2658.51
2023-06-12,Laptop,Electronics,262.93,4,1051.72
2023-03-02,Tablet,Accessories,531.33,19,10095.27
2023-11-02,Laptop,Accessories,92.81,18,1670.58
2023-09-25,Keyboard,Office,197.58,14,2766.12
2023-06-09,Headphones,Accessories,481.45,2,962.9
2023-06-04,Smartphone,Accessories,766.43,15,11496.45
2023-06-16,Tablet,Accessories,810.36,4,3241.44
2023-07-05,Monitor,Accessories,309.18,4,1236.72
2023-10-31,Laptop,Electronics,623.76,8,4990.08
2023-04-15,Headphones,Accessories,791.24,18,14242.32
2023-05-01,Smartphone,Office,238.2,16,3811.2
2023-06-29,Headphones,Accessories,823.2,3,2469.6
2023-02-21,Headphones,Electronics,418.02,14,5852.28
2023-06-13,Headphones,Office,208.62,2,417.24
2023-09-15,Headphones,Electronics,129.5,17,2201.5
2023-03-05,Laptop,Office,138.09,9,1242.81
2023-02-28,Mouse,Electronics,445.36,19,8461.84
2023-12-08,Mouse,Office,236.14,17,4014.38
2023-04-30,Monitor,Electronics,75.68,6,454.08
2023-04-16,Mouse,Office,247.95,6,1487.7
2023-09-30,Monitor,Accessories,806.98,6,4841.88
2023-04-05,Mouse,Accessories,923.24,8,7385.92
2023-07-30,Keyboard,Office,248.34,5,1241.7
2023-02-06,Headphones,Electronics,354.72,14,4966.08
2023-08-14,Keyboard,Accessories,452.58,2,905.16
2023-10-01,Tablet,Accessories,562.73,17,9566.41
2023-12-05,Smartphone,Electronics,233.19,5,1165.95
2023-07-22,Smartphone,Electronics,816.28,18,14693.04
2023-04-07,Smartphone,Electronics,60.23,19,1144.37
2023-01-21,Headphones,Accessories,501.44,6,3008.64
2023-10-07,Keyboard,Electronics,131.73,5,658.65
2023-04-12,Laptop,Electronics,750.8,4,3003.2
2023-07-13,Monitor,Electronics,157.72,17,2681.24
2023-01-21,Smartphone,Office,105.9,3,317.7
2023-12-27,Mouse,Accessories,604.07,15,9061.05
2023-11-01,Keyboard,Electronics,851.03,13,11063.39
2023-07-16,Smartphone,Office,314.79,12,3777.48
2023-06-16,Keyboard,Accessories,956.18,14,13386.52
2023-10-17,Laptop,Accessories,168.03,12,2016.36
2023-02-07,Tablet,Electronics,59.22,11,651.42
2023-07-25,Mouse,Office,826.61,7,5786.27
2023-06-09,Mouse,Accessories,217.03,3,651.09
2023-02-26,Keyboard,Accessories,554.37,14,7761.18
2023-01-23,Mouse,Electronics,847.83,1,847.83
2023-11-24,Laptop,Office,668.62,12,8023.44
2023-10-22,Laptop,Electronics,287.41,12,3448.92
2023-10-26,Laptop,Electronics,792.52,3,2377.56
2023-05-25,Laptop,Accessories,83.27,13,1082.51
2023-05-08,Mouse,Office,368.2,4,1472.8
2023-10-13,Headphones,Accessories,752.46,8,6019.68
2023-04-18,Tablet,Office,278.13,14,3893.82
